listing_id	location	title	sub_title	mileage	engine_details	asking_price	vendor	sale_type
1668255589966-3823315892-location	Rotorua, Bay of Plenty	2011 Mazda Demio	sub_title missing	86,000km	1300cc, Petrol, Automatic	$11,990	 Dealer | Drive Right Cars Rotorua 	Asking price  $11,990
1668255589972-3823251895-location	Dunedin, Otago	2014 Mazda Axela	 BLACK LEATHER SEATS/ BOSE SOUND SYSTEM 	113,555km	2000cc, Petrol, Automatic	$15,950	 Dealer | HVS Dunedin 	Asking price  $15,950
1668255590008-3822938820-location	, Wellington	2012 Mazda CX-5	sub_title missing	98,000km	2200cc, Diesel, Automatic	$13,490	 Dealer | Kiwi Auto Motors 	Asking price  $13,490
1668255590016-3822824618-location	Tauranga, Bay of Plenty	2007 Mazda Premacy	 POPULAR MODEL 7 SEATER - NO DEPOSIT FINANCE 	121,382km	1990cc, Petrol, Automatic	$5,990	 Dealer | Driven Auto Sales 	Asking price  $5,990
1668255590023-3822824596-location	Feilding, Manawatu	2011 Mazda Axela	 Over 20 years Experience in the motoring Industry 	23,164km	2000cc, Petrol, Automatic	$15,400	 Dealer | Automotive Direct 2020 Ltd 	Asking price  $15,400
1668255590037-3822696645-location	Feilding, Manawatu	2015 Mazda Atenza	 Over 20 years Experience in the motoring Industry 	111,280km	2200cc, Diesel, Automatic	$12,900	 Dealer | Automotive Direct 2020 Ltd 	Asking price  $12,900
1668255590045-3821783814-location	Auckland, Auckland	2008 Mazda Atenza	sub_title missing	97,000km	1990cc, Petrol, Automatic	$10,250	 Dealer | ICar Auto NZ Ltd - Penrose 	Asking price  $10,250
1668255590052-3821693202-location	Auckland, Auckland	2006 Mazda RX-8	 Over 500 Cars available on our website 	92,429km	1300cc, Petrol, Automatic	$8,900	 Dealer | Jan Japan 	Asking price  $8,900
1668255590064-3820037973-location	Auckland, Auckland	2006 Mazda Axela	 LOW RATES FINANCE AVAILABLE 	81,648km	2260cc, Petrol, Manual	$19,995	 Dealer | Ideal Motors 	Asking price  $19,995
1668255590071-3820037926-location	Auckland, Auckland	2015 Mazda CX-3	 ZERO DEPOSIT $85P/W 	150,213km	1490cc, Diesel, Automatic	$14,995	 Dealer | Ideal Motors 	Asking price  $14,995
1668255590099-3817253173-location	Auckland, Auckland	2008 Mazda Demio	sub_title missing	107,000km	1340cc, Petrol, Automatic	$6,990	 Dealer | DWT Motor 	Asking price  $6,990
1668255590112-3816018571-location	Hamilton, Waikato	2016 Mazda Demio	 NICE AND TIDY, REBATE AVAILABLE 	99,414km	1300cc, Petrol, Tiptronic	$13,980	 Dealer | AJ Motors Hamilton 	Asking price  $13,980
1668255590120-3815926649-location	Auckland, Auckland	2011 Mazda Axela	 1.5L, BLACK INTERIOR, VERY LOW KMS 	33,648km	1500cc, Petrol, Automatic	$11,995	 Dealer | Eco Cars 	Asking price  $11,995
1668255590127-3815918038-location	Manawatu, Manawatu	2018 Mazda 3	 TOYOTA FINANCE - ONE OWNER - GREAT SERVICE HISTORY 	101,271km	1998cc, Petrol, Automatic	$16,990	 Dealer | Manawatu Toyota 	Asking price  $16,990
1668255590139-3815555706-location	Lower Hutt, Wellington	2005 Mazda Premacy	 CLICK ON WEBSITE BELOW TO APPLY FOR FINANCE 	178,050km	1990cc, Petrol, Tiptronic	$3,990	 Dealer | Hutt Valley Wholesalers 	Asking price  $3,990
1668255590145-3815466248-location	Whakatane, Bay of Plenty	2013 Mazda CX-5	sub_title missing	231,650km	1997cc, Petrol, Automatic	$15,990	 Dealer | Southern Cross Autos 	Asking price  $15,990
1668255590153-3841785498-location	Auckland, Auckland	2012 Mazda CX-5	 BLIND SPOT+REVERSE CAMERA-BLUETOOTH 	112,057km	2188cc, Diesel, Automatic	$14,980	 Dealer | Legendary Motors 	Asking price  $14,980
1668255590163-3814639959-location	Auckland, Auckland	2018 Mazda 2	 NZ NEW - CRUISE - 6 AIRBAGS - LOW KMS 	31,500km	1500cc, Petrol, Automatic	$17,850	 Dealer | Wilkinson Trading Limited 	Asking price  $17,850
1668255590170-3812987917-location	Christchurch, Canterbury	2014 Mazda CX-5	sub_title missing	90,000km	2200cc, Diesel, Automatic	$16,495	 Dealer | Auto Planet 	Asking price  $16,495
1668255597352-3812956269-location	Auckland, Auckland	2017 Mazda Demio	 Over 500 Cars available on our website 	107,810km	1300cc, Petrol, Automatic	$13,450	 Dealer | Jan Japan 	Asking price  $13,450
1668255597359-3812850535-location	Gore, Southland	2016 Mazda CX-3	 NZ NEW / NAVI 	98,158km	2000cc, Petrol, Automatic	$18,950	 Dealer | HVS Gore 	Asking price  $18,950
1668255597364-3812838892-location	Invercargill, Southland	2015 Mazda Atenza	 FACELIFT / REAR VEHICLE MONITORING 	60,000km	2000cc, Petrol, Automatic	$19,450	 Dealer | HVS Invercargill 	Asking price  $19,450
1668255597399-3812838813-location	Invercargill, Southland	2014 Mazda Atenza	 CRUISE CONTROL / PADDLE SHIFT 	66,350km	2000cc, Petrol, Automatic	$17,950	 Dealer | HVS Invercargill 	Asking price  $17,950
1668255597405-3811885703-location	DUNEDIN, Otago	2013 Mazda CX-5	sub_title missing	53,200km	2180cc, Diesel, Automatic	$19,990	 Dealer | True Value Cars 	Asking price  $19,990
1668255597410-3811045669-location	Christchurch, Canterbury	2013 Mazda CX-5	 CLEAN CAR FEE OR REBATE DOES NOT APPLY 	60,788km	1997cc, Petrol, Automatic	$19,990	 Dealer | Metro Christchurch 	Asking price  $19,990
1668255597420-3810881944-location	Christchurch, Canterbury	2014 Mazda Demio	 Competitive Finance Rate & Extended Warranty 	89,723km	1300cc, Petrol, Automatic	$10,290	 Dealer | Benfold Motors 	Asking price  $10,290
1668255597426-3810722405-location	Matamata, Waikato	2020 Mazda 3	 Quick Finance Approvals | We Buy Cars 	17,068km	1998cc, Petrol, Automatic	$29,990	 Dealer | Fairview Motors Matamata - Ford & Mazda 	Asking price  $29,990
1668255597431-3809337801-location	Tauranga, Bay of Plenty	2009 Mazda Atenza	sub_title missing	137,250km	2488cc, Petrol, Automatic	$10,995	 Dealer | Mason Autos 	Asking price  $10,995
1668255597439-3809307555-location	Dunedin, Otago	2005 Mazda Demio	 1 YEAR WARRANTY INCLUDED / 1 nz owner 	76,456km	1340cc, Petrol, Automatic	$6,495	 Dealer | Scotts Auto Sales 	Asking price  $6,495
1668255597444-3805272100-location	Timaru, Timaru - Oamaru	2020 Mazda CX-5	sub_title missing	38,310km	2488cc, Petrol, Automatic	$36,990	 Dealer | Timaru Mazda 	Asking price  $36,990
1668255597450-3805132705-location	Auckland, Auckland	2013 Mazda Demio	sub_title missing	54,000km	1300cc, Petrol, Automatic	$10,450	 Dealer | ICar Auto NZ Ltd - Penrose 	Asking price  $10,450
1668255597458-3803756800-location	Auckland, Auckland	2009 Mazda Axela	 2.0L, I STOP, LOW KMS 	58,781km	2000cc, Petrol, Automatic	$10,995	 Dealer | Eco Cars 	Asking price  $10,995
1668255597464-3803738987-location	Te Awamutu, Waikato	2015 Mazda CX-5	 1 OWNER, NZ NEW, TOW BAR, DUAL CLIMATE, GPS NAV 	67,100km	1998cc, Petrol, Automatic	$24,990	 Dealer | Fairview Motors Te Awamutu - Ford & Mazda 	Asking price  $24,990
1668255597493-3803738983-location	Te Awamutu, Waikato	2021 Mazda BT-50	 Quick Finance Approvals | We Buy Cars 	28,021km	3198cc, Diesel, Automatic	$41,990	 Dealer | Fairview Motors Te Awamutu - Ford & Mazda 	Asking price  $41,990
1668255597502-3802345513-location	Gore, Southland	2013 Mazda CX-5	 REVERSE & SIDE CAMERA / I-STOP 	44,660km	2000cc, Petrol, Automatic	$20,450	 Dealer | HVS Gore 	Asking price  $20,450
1668255597507-3802231415-location	Palmerston North, Manawatu	2016 Mazda CX-3	sub_title missing	27,773km	1998cc, Petrol, Automatic	$23,990	 Dealer | You-Cars 	Asking price  $23,990
1668255597513-3802144518-location	Cambridge, Waikato	2018 Mazda 6	 Quick Finance Approvals | We Buy Cars 	55,675km	2488cc, Petrol, Automatic	$32,990	 Dealer | Fairview Motors Cambridge - Ford & Mazda 	Asking price  $32,990
1668255597521-3802143130-location	Greymouth, West Coast	2017 Mazda CX-3	sub_title missing	66,033km	2000cc, Petrol, Automatic	$27,999	 Dealer | Greymouth Car Centre 	Asking price  $27,999
1668255597526-3801739782-location	Whakatane, Bay of Plenty	2018 Mazda BT-50	 **Orange Guarantee** 	199,000km	3200cc, Diesel, Automatic	$34,990	 Dealer | Orange Motor Company Ltd 	Asking price  $34,990
1668255597531-3800557401-location	Manawatu, Manawatu	2021 Mazda BT-50	 FINANCE AVAILABLE, TRADES WELCOME 	9,273km	2999cc, Diesel, Automatic	$51,875	 Dealer | Courtesy Ford - Palmerston North 	Asking price  $51,875
1668255597539-3800497189-location	Napier, Hawke's Bay	2014 Mazda Axela	 GREAT LOOKER, SUNROOF 	130,292km	2188cc, Diesel, Tiptronic	$14,990	 Dealer | Hawkes Bay Toyota Napier 	Asking price  $14,990
1668255604014-3800340703-location	Matamata, Waikato	2018 Mazda CX-5	 Quick Finance Approvals | We Buy Cars 	61,098km	1998cc, Petrol, Automatic	$28,990	 Dealer | Fairview Motors Matamata - Ford & Mazda 	Asking price  $28,990
1668255604026-3800329047-location	Thames, Waikato	2019 Mazda 3	sub_title missing	43,415km	1998cc, Petrol, Automatic	$25,500	 Dealer | Fairview Motors Thames 	Asking price  $25,500
1668255604037-3799455307-location	Auckland, Auckland	2016 Mazda Demio	 SKYACTIVE I-STOP ,GET CLEAN CAR REBATE 	110,851km	1498cc, Diesel, Automatic	$11,990	 Dealer | Legendary Motors 	Asking price  $11,990
1668255604044-3798798387-location	Whangarei, Northland	2015 Mazda CX-5	 Always popular AWD! 	114,485km	2488cc, Petrol, Automatic	$19,990	 Dealer | Northland Kia 	Asking price  $19,990
1668255604056-3796590347-location	Christchurch, Canterbury	2013 Mazda Demio	 QUALIFIES FOR $1016 CLEAN CAR DISCOUNT 	55,020km	1298cc, Petrol, Automatic	$9,990	 Dealer | Metro Christchurch 	Asking price  $9,990
1668255604063-3796234451-location	Christchurch, Canterbury	2013 Mazda Demio	 QUALIFIES FOR $1016 CLEAN CAR DISCOUNT 	36,975km	1298cc, Petrol, Automatic	$12,990	 Dealer | Metro Christchurch 	Asking price  $12,990
1668255604070-3796186346-location	Lower Hutt, Wellington	2006 Mazda Demio	 CLICK ON WEBSITE BELOW TO APPLY FOR FINANCE 	131,150km	1340cc, Petrol, Automatic	$4,490	 Dealer | Hutt Valley Wholesalers 	Asking price  $4,490
1668255604077-3793582216-location	Auckland, Auckland	2009 Mazda Verisa	sub_title missing	88,600km	1490cc, Petrol, Automatic	$7,950	 Dealer | ICar Auto NZ Ltd - Penrose 	Asking price  $7,950
1668255604086-3793548768-location	Christchurch, Canterbury	2012 Mazda CX-5	 CLEAN CAR FEE OR REBATE DOES NOT APPLY 	72,774km	1997cc, Petrol, Automatic	$17,990	 Dealer | Metro Christchurch 	Asking price  $17,990
1668255604094-3793548157-location	Palmerston North, Manawatu	2004 Mazda Axela	sub_title missing	290,626km	1498cc, Petrol, Automatic	$6,990	 Dealer | You-Cars 	Asking price  $6,990
1668255604101-3793299581-location	Gore, Southland	2013 Mazda CX-5	 ALLOY WHEELS 	73,000km	2200cc, Diesel, Automatic	$14,950	 Dealer | HVS Gore 	Asking price  $14,950
1668255604111-3793289642-location	Invercargill, Southland	2008 Mazda Atenza	 INCLUDED ON ROAD COST 	110,227km	2480cc, Petrol, Automatic	$10,950	 Dealer | HVS Invercargill 	Asking price  $10,950
1668255604126-3792119631-location	Greymouth, West Coast	2018 Mazda BT-50	sub_title missing	144,192km	3198cc, Diesel, Manual	$36,999	 Dealer | Greymouth Car Centre 	Asking price  $36,999
1668255604134-3790381165-location	Christchurch, Canterbury	2009 Mazda Axela	sub_title missing	99,541km	2000cc, Petrol, Automatic	$10,395	 Dealer | Auto Planet 	Asking price  $10,395
1668255604141-3787317326-location	Whakatane, Bay of Plenty	2013 Mazda BT-50	 **Orange Guarantee** 	233,000km	3200cc, Diesel, Automatic	$25,990	 Dealer | Orange Motor Company Ltd 	Asking price  $25,990
1668255604152-3785984375-location	Auckland, Auckland	2017 Mazda Atenza	 JAPAN IMPORTED, AUCTION GRADE 4/5! 	54,000km	2000cc, Petrol, Automatic	$21,880	 Dealer | Z Motors 	Asking price  $21,880
1668255604159-3785982627-location	Auckland, Auckland	2014 Mazda CX-5	 FULL LEATHER SEATS, 2500CC ENGINE 	21,000km	2500cc, Petrol, Automatic	$23,880	 Dealer | Z Motors 	Asking price  $23,880
1668255604167-3785958980-location	Napier, Hawke's Bay	2015 Mazda CX-5	sub_title missing	77,000km	2200cc, Diesel, Automatic	$22,990	 Dealer | Craig Hearn Motors Limited 	Asking price  $22,990
1668255604178-3784796308-location	Matamata, Waikato	2015 Mazda 2	 MANUAL HATCH 	94,800km	1496cc, Petrol, Manual	$13,800	 Dealer | Fairview Motors Matamata - Ford & Mazda 	Asking price  $13,800
1668255604185-3783058291-location	Matamata, Waikato	2017 Mazda CX-5	 TOW BAR, SUNROOF, LEATHER, BOSE AUDIO SYSTEM 	86,164km	2191cc, Diesel, Automatic	$29,990	 Dealer | Fairview Motors Matamata - Ford & Mazda 	Asking price  $29,990
1668255604193-3782935108-location	Cambridge, Waikato	2020 Mazda CX-3	 Quick Finance Approvals | We Buy Cars 	16,530km	1998cc, Petrol, Automatic	$37,990	 Dealer | Fairview Motors Cambridge - Ford & Mazda 	Asking price  $37,990
1668255604286-3803552047-location	Palmerston North, Manawatu	2005 Mazda Axela	sub_title missing	207,580km	1990cc, Petrol, Automatic	$7,290	 Dealer | You-Cars 	Asking price  $7,290
1668255615135-3779930092-location	Dunedin, Otago	2012 Mazda BT-50	 AFFORDABLE TOW WAGON 	233,197km	3196cc, Diesel, Manual	$20,999	 Dealer | Commercials on Kaikorai 	Asking price  $20,999
1668255615143-3778627010-location	, Wellington	2011 Mazda Premacy	sub_title missing	124,648km	2000cc, Petrol, Automatic	$8,990	 Dealer | Kiwi Auto Motors 	Asking price  $8,990
1668255615149-3778447706-location	Christchurch, Canterbury	2014 Mazda 6	 FULL SERVICE HISTORY 	198,000km	2184cc, Diesel, Automatic	$9,999	 Dealer | Jasmac Cars 	Asking price  $9,999
1668255615194-3776590340-location	Gore, Southland	2014 Mazda Atenza	 BOSE SOUND / LEATHER SEATS 	77,000km	2200cc, Diesel, Automatic	$13,950	 Dealer | HVS Gore 	Asking price  $13,950
1668255615203-3774547745-location	Auckland, Auckland	2012 Mazda Axela	 2.0L, LOW KMS 	64,792km	2000cc, Petrol, Automatic	$11,495	 Dealer | Eco Cars 	Asking price  $11,495
1668255615210-3773214626-location	Palmerston North, Manawatu	2019 Mazda CX-5	 ALL TRADES WELCOME, FINANCE AVALIABLE 	90,000km	1998cc, Petrol, Automatic	$27,995	 Dealer | McVerry Crawford Motors - Mitsubishi - Hyundai 	Asking price  $27,995
1668255615220-3772592489-location	Greymouth, West Coast	2018 Mazda BT-50	sub_title missing	51,989km	3198cc, Diesel, Automatic	$49,999	 Dealer | Greymouth Car Centre 	Asking price  $49,999
1668255615227-3775794114-location	Hamilton, Waikato	2010 Mazda Premacy	 BLUETOOTH, REVERSING CAMERA, DUAL AUTO DOORS 	90,396km	2000cc, Petrol, Tiptronic	$8,980	 Dealer | AJ Motors Hamilton 	Asking price  $8,980
1668255615234-3771573989-location	Timaru, Timaru - Oamaru	2017 Mazda CX-5	 TOWBAR / LEATHER / BOSE 	119,005km	2500cc, Petrol, Automatic	$25,950	 Dealer | HVS Timaru 	Asking price  $25,950
1668255615245-3771333245-location	Palmerston North, Manawatu	2004 Mazda Axela	sub_title missing	149,339km	1498cc, Petrol, Automatic	$8,790	 Dealer | You-Cars 	Asking price  $8,790
1668255615252-3771280599-location	Rotorua, Bay of Plenty	2013 Mazda Atenza	sub_title missing	56,000km	2500cc, Petrol, Automatic	$19,990	 Dealer | Drive Right Cars Rotorua 	Asking price  $19,990
1668255615259-3771053418-location	Timaru, Timaru - Oamaru	2017 Mazda CX-5	sub_title missing	40,039km	2488cc, Petrol, Automatic	$35,990	 Dealer | Timaru Mazda 	Asking price  $35,990
1668255615268-3770080025-location	Timaru, Timaru - Oamaru	2008 Mazda Atenza	 LOW KM!! 	46,525km	2480cc, Petrol, Automatic	$11,895	 Dealer | Access Autos 	Asking price  $11,895
1668255615291-3770026003-location	Auckland, Auckland	2014 Mazda Axela	 **AA APPRAISED, FINANCE FROM 9.95% (T&CS APPLY)** 	86,124km	1500cc, Petrol, Manual	$17,450	 Dealer | Carbro Motors 	Asking price  $17,450
1668255615300-3769617049-location	New Plymouth, Taranaki	2018 Mazda CX-9	 HEADS-UP DISPLAY, TOW BAR, 7 SEATER 	80,000km	2500cc, Petrol, Automatic	$41,990	 Dealer | W.R. Phillips Volkswagen, Skoda, Mitsubishi and Subaru 	Asking price  $41,990
1668255615309-3768471380-location	Hamilton, Waikato	2006 Mazda CX-7	 ADAPTIVE CRUISE CONTROL, TOW BAR 	155,239km	2300cc, Petrol, Tiptronic	$9,980	 Dealer | AJ Motors Hamilton 	Asking price  $9,980
1668255615316-3765573569-location	Auckland, Auckland	2015 Mazda Atenza	 JAPAN IMPORTED, AUCTION GRADE 4.5/5 	78,742km	2000cc, Petrol, Automatic	$21,880	 Dealer | Z Motors 	Asking price  $21,880
1668255615323-3852112622-location	Auckland, Auckland	2013 Mazda Atenza	 NO DEPOSIT FINANCE AVAILABLE 	85,460km	2500cc, Petrol, Automatic	$18,999	 Dealer | Frontline Cars Ltd 	Asking price  $18,999
1668255615332-3764404998-location	Auckland, Auckland	2013 Mazda Axela	 1.5L, BLUETOOTH, LOW KMS, ALLOYS 	56,700km	1500cc, Petrol, Automatic	$12,495	 Dealer | Eco Cars 	Asking price  $12,495
1668255615339-3764404973-location	Auckland, Auckland	2012 Mazda Atenza	" 2.0L, SKYACTIV, 19"""" ALLOYS, BLUETOOTH "	80,100km	2000cc, Petrol, Automatic	$19,995	 Dealer | Eco Cars 	Asking price  $19,995
1668255615346-3764404968-location	Auckland, Auckland	2013 Mazda CX-5	 2.0L, REVERSING CAMERA, PUSH BUTTON START, ALLOYS 	82,700km	2000cc, Petrol, Automatic	$20,995	 Dealer | Eco Cars 	Asking price  $20,995
1668255615358-3764026324-location	Queenstown, Otago	2021 Mazda CX-5	 LOW KM CX-5! 	15,524km	2488cc, Petrol, Automatic	$39,990	 Dealer | Macaulay Motors Queenstown 	Asking price  $39,990
1668255621614-3761328096-location	Tauranga, Bay of Plenty	2017 Mazda BT-50	 ONE NZ OWNER FROM NEW- 4WD-LOADED WITH EXTRAS! 	236,900km	3198cc, Diesel, Automatic	$29,950	 Dealer | Driven Auto Sales 	Asking price  $29,950
1668255621621-3761087428-location	Tauranga, Bay of Plenty	2018 Mazda CX-3	 ONE NZ OWNER FROM NEW- LOW KMS-SERVICE HISTORY 	49,300km	1998cc, Petrol, Automatic	$27,990	 Dealer | Driven Auto Sales 	Asking price  $27,990
1668255621628-3761018392-location	Rotorua, Bay of Plenty	2014 Mazda Axela	sub_title missing	88,000km	2000cc, Petrol, Automatic	$19,990	 Dealer | Drive Right Cars Rotorua 	Asking price  $19,990
1668255621637-3761001789-location	Rotorua, Bay of Plenty	2014 Mazda Axela	sub_title missing	77,000km	1500cc, Petrol, Automatic	$18,990	 Dealer | Drive Right Cars Rotorua 	Asking price  $18,990
1668255621642-3759959545-location	Christchurch, Canterbury	2012 Mazda CX-5	 CLEAN CAR FEE OR REBATE DOES NOT APPLY 	40,815km	1997cc, Petrol, Automatic	$19,990	 Dealer | Metro Christchurch 	Asking price  $19,990
1668255621675-3759692416-location	Whangarei, Northland	2006 Mazda Atenza	sub_title missing	99,225km	2260cc, Petrol, Automatic	$5,995	 Dealer | Motorbarn 	Asking price  $5,995
1668255621684-3759398935-location	Lower Hutt, Wellington	2016 Mazda 6	 CLICK ON WEBSITE BELOW TO APPLY FOR FINANCE 	233,400km	1998cc, Petrol, Tiptronic	$9,990	 Dealer | Hutt Valley Wholesalers 	Asking price  $9,990
1668255621688-3758233136-location	Christchurch, Canterbury	2011 Mazda Demio	sub_title missing	117,731km	1298cc, Petrol, Automatic	$8,499	 Dealer | Onestop motor Ltd 	Asking price  $8,499
1668255621694-3755432103-location	Christchurch, Canterbury	2016 Mazda Demio	sub_title missing	90,135km	1298cc, Petrol, Automatic	$12,999	 Dealer | Onestop motor Ltd 	Asking price  $12,999
1668255621699-3754433501-location	Auckland, Auckland	2013 Mazda Atenza	 2.5L, FULL BLACK LEATHER, REVERSING CAMERA, BLUETO 	68,000km	2500cc, Petrol, Automatic	$21,495	 Dealer | Eco Cars 	Asking price  $21,495
1668255621708-3752398464-location	Thames, Waikato	2022 Mazda CX-30	 *SPECIAL PRICE - SAVE BIG $ OFF NEW RRP* 	3,200km	2488cc, Petrol, Automatic	$44,880	 Dealer | Fairview Motors Thames 	Asking price  $44,880
1668255621715-3748386224-location	Napier, Hawke's Bay	2012 Mazda 6	sub_title missing	81,000km	2500cc, Petrol, Automatic	$10,990	 Dealer | Craig Hearn Motors Limited 	Asking price  $10,990
1668255621723-3747753763-location	Tauranga, Bay of Plenty	2010 Mazda 3	sub_title missing	101,498km	2488cc, Petrol, Automatic	$11,995	 Dealer | Mason Autos 	Asking price  $11,995
1668255621732-3744270832-location	Auckland, Auckland	2016 Mazda Axela	 1.5L, REVERSING CAMERA, PUSH BUTTON START, BLUETOO 	72,600km	1500cc, Petrol, Automatic	$16,495	 Dealer | Eco Cars 	Asking price  $16,495
1668255621739-3744248211-location	Auckland, Auckland	2017 Mazda Axela	 8.9% 0 DEPOSIT FINANCE AVAILABLE (T&C'S APPLIES 	77,989km	1990cc, Petrol, Automatic	$26,895	 Dealer | A2Z Cars 	Asking price  $26,895
1668255621744-3742849258-location	Auckland, Auckland	2016 Mazda Axela	 1.5L, BLUETOOTH, LOW KMS 	63,000km	1500cc, Petrol, Automatic	$16,495	 Dealer | Eco Cars 	Asking price  $16,495
1668255621774-3742724908-location	Queenstown, Otago	2019 Mazda CX-5	 LIMITED 2.2 TURBO DIESEL CX-5-LOW KMS! 	28,200km	2191cc, Diesel, Automatic	$37,990	 Dealer | Macaulay Motors Queenstown 	Asking price  $37,990
1668255621780-3741363054-location	Auckland, Auckland	2014 Mazda Axela	 1.5L, BLUETOOTH, PUSH BUTTON START, ALLOYS 	72,261km	1500cc, Petrol, Automatic	$16,750	 Dealer | Eco Cars 	Asking price  $16,750
1668255621786-3735412490-location	DUNEDIN, Otago	2012 Mazda CX-5	sub_title missing	44,444km	2000cc, Petrol, Automatic	$21,990	 Dealer | True Value Cars 	Asking price  $21,990
1668255621793-3735341736-location	DUNEDIN, Otago	2012 Mazda CX-5	sub_title missing	74,744km	2000cc, Petrol, Automatic	$18,949	 Dealer | True Value Cars 	Asking price  $18,949
1668255621799-3735341734-location	DUNEDIN, Otago	2012 Mazda CX-5	sub_title missing	88,000km	2000cc, Petrol, Automatic	$18,449	 Dealer | True Value Cars 	Asking price  $18,449
1668255621803-3735341731-location	DUNEDIN, Otago	2013 Mazda CX-5	sub_title missing	72,411km	2000cc, Petrol, Automatic	$18,949	 Dealer | True Value Cars 	Asking price  $18,949
1668255628052-3735341727-location	DUNEDIN, Otago	2013 Mazda CX-5	sub_title missing	73,784km	2000cc, Petrol, Automatic	$18,949	 Dealer | True Value Cars 	Asking price  $18,949
1668255628059-3735184180-location	Auckland, Auckland	2012 Mazda CX-5	 9.9% 0 DEPOSIT FINANCE AVAILABLE (T&C APPLIES) 	72,021km	1990cc, Petrol, Automatic	$17,499	 Dealer | A2Z Cars 	Asking price  $17,499
1668255628065-3735169518-location	Lower Hutt City, Wellington	2013 Mazda Axela	 Most awarded NZ used car yard FULL AA Reports DONE 	36,200km	1500cc, Petrol, Tiptronic	$14,600	 Dealer | Wholesale Cars Direct 	Asking price  $14,600
1668255628070-3735160338-location	, Wellington	2014 Mazda Demio	sub_title missing	107,000km	1500cc, Diesel, Automatic	$12,990	 Dealer | Kiwi Auto Motors 	Asking price  $12,990
1668255628080-3734095582-location	Auckland, Auckland	2013 Mazda CX-5	 2.0S ,54000KM ONLY 	54,500km	2000cc, Petrol, Automatic	$21,495	 Dealer | Eco Cars 	Asking price  $21,495
1668255628114-3733753238-location	Timaru, Timaru - Oamaru	2009 Mazda Axela	 PADDLE SHIFT / I-STOP / PUSH START 	22,227km	2000cc, Petrol, Automatic	$12,950	 Dealer | HVS Timaru 	Asking price  $12,950
1668255628120-3828578476-location	Auckland, Auckland	2011 Mazda Axela	 REVERSING CAMERA+CAMCHAIN ENGINE, 1.5L ENGINE 	137,359km	1498cc, Petrol, Automatic	$8,990	 Dealer | Legendary Motors 	Asking price  $8,990
1668255628131-3800220842-location	Dunedin, Otago	2015 Mazda Axela	 NEW TYRES / RVM 	24,748km	2000cc, Hybrid, Automatic	$23,300	 Dealer | HVS Dunedin 	Asking price  $23,300
1668255628147-3730777570-location	Dunedin, Otago	2015 Mazda Axela	 NEW TYRES / REVERSE CAMERA /REBATE 	90,688km	2000cc, Hybrid, Automatic	$20,950	 Dealer | HVS Dunedin 	Asking price  $20,950
1668255628156-3730777490-location	Timaru, Timaru - Oamaru	2014 Mazda Axela	 CRUISE CONTROL / HEATED SEATS / REVERSE CAMERA 	112,307km	2000cc, Hybrid, Automatic	$18,450	 Dealer | HVS Timaru 	Asking price  $18,450
1668255628167-3730777467-location	Gore, Southland	2015 Mazda Axela	 REBATE / NEW TYRES/ ENGLISH CONVERTED STEREO 	122,493km	2000cc, Hybrid, Automatic	$16,750	 Dealer | HVS Gore 	Asking price  $16,750
1668255628176-3730530106-location	Timaru, Timaru - Oamaru	2022 Mazda BT-50	 ALL NEW BT-50 	25km	2999cc, Diesel, Automatic	$71,680	 Dealer | Timaru Mazda 	Asking price  $71,680
1668255628215-3729931381-location	Auckland, Auckland	2015 Mazda CX-5	 BOSE PREMIUM SOUNDS+PARKING SENSOR+WARM UP SEATS 	80,576km	2188cc, Diesel, Automatic	$21,990	 Dealer | Legendary Motors 	Asking price  $21,990
1668255628226-3729508841-location	Dunedin, Otago	2013 Mazda 6	sub_title missing	95,248km	2488cc, Petrol, Automatic	$16,999	 Dealer | Jones Motoring 	Asking price  $16,999
1668255628233-3729100208-location	Timaru, Timaru - Oamaru	2022 Mazda CX-30	 EX DEMO 	6,386km	2488cc, Petrol, Automatic	$42,500	 Dealer | Timaru Mazda 	Asking price  $42,500
1668255628239-3728949633-location	Whakatane, Bay of Plenty	2017 Mazda BT-50	 **Orange Guarantee** 	204,000km	3200cc, Diesel, Automatic	$33,990	 Dealer | Orange Motor Company Ltd 	Asking price  $33,990
1668255628248-3725544073-location	Auckland, Auckland	2015 Mazda CX-3	 GET REBATE $645 + CRUISE CONTROL +GOOD TYRES 	110,680km	1490cc, Diesel, Automatic	$16,990	 Dealer | Legendary Motors 	Asking price  $16,990
1668255628254-3722234673-location	Rotorua, Bay of Plenty	2014 Mazda Axela	 $53 PER WEEK, SKYACTIV 	117,692km	1490cc, Petrol, Tiptronic	$13,490	 Dealer | Rotorua Toyota 	Asking price  $13,490
1668255628261-3720890822-location	Timaru, Timaru - Oamaru	2022 Mazda 2	sub_title missing	25km	1496cc, Petrol, Automatic	$29,290	 Dealer | Timaru Mazda 	Asking price  $29,290
1668255628270-3720370744-location	Waikato, Waikato	2015 Mazda Demio	sub_title missing	83,313km	1290cc, Petrol, Automatic	$11,995	 Dealer | Summit Motors 	Asking price  $11,995
1668255628276-3799057773-location	Timaru, Timaru - Oamaru	2013 Mazda Atenza	 LEATHER / RADAR CRUISE / REVERSE CAMERA / ONE OWNE 	72,991km	2200cc, Diesel, Automatic	$15,950	 Dealer | HVS Timaru 	Asking price  $15,950
